   0.1986  -0.0614   1.9956  -0.1993   1.9354
   0.0000000e+00   0.1986 -0.1993   1.9956   1.9354
   0.0000000e+00   0.0000000e+00   0.3243   1.1364  -0.0390
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.3243  -0.0390
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0286
