-0.0132	-0.0912	-0.5815	 0.0496	-0.3734
0.0000000E+00	-0.0132	 0.0496	-0.5815	-0.3734
0.0000000E+00	0.0000000E+00	0.0484	-0.2926	0.0807
0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0484	0.0807
0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0771
