  -0.0299  0.0584  -0.4868   0.0828  -0.5084
   0.0000000e+00  -0.0299   0.0828  -0.4868  -0.5084
   0.0000000e+00   0.0000000e+00  0.0399  -0.1792   0.0571
   0.0000000e+00   0.0000000e+00   0.0000000e+00  0.0399   0.0571
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0927
