-0.3312	-0.0592	1.9027	-0.0369	-0.5901
0.0000000E+00	-0.3312	-0.0369	1.9027	-0.5901
0.0000000E+00	0.0000000E+00	0.0961	-0.1142	-0.0659
0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0961	-0.0659
0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	-0.0256
