   3.2030000e-01   1.2270000e-01   2.0595000e+00  -1.1010000e-01   2.0325000e+00
   0.0000000e+00   3.2030000e-01  -1.1010000e-01   2.0595000e+00   2.0325000e+00
   0.0000000e+00   0.0000000e+00   3.0470000e-01   9.4490000e-01  -8.5200000e-02
   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0470000e-01  -8.5200000e-02
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4860000e-01
