   3.0670000e-01   2.1470000e-01  -4.7920000e-01   2.5030000e-01  -1.9300000e-02
   0.0000000e+00   3.0670000e-01   2.5030000e-01  -4.7920000e-01  -1.9300000e-02
   0.0000000e+00   0.0000000e+00  -2.8330000e-01   1.5000000e-02  -7.7800000e-02
   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.8330000e-01  -7.7800000e-02
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6600000e-01
