-3.0670000E-01	-2.1470000E-01	2.0774000E+00	-4.7000000E-03	-2.0120000E-01
0.0000000E+00	-3.0670000E-01	-4.7000000E-03	2.0774000E+00	-2.0120000E-01
0.0000000E+00	0.0000000E+00	2.8330000E-01	-1.5000000E-02	-3.1800000E-02
0.0000000E+00	0.0000000E+00	0.0000000E+00	2.8330000E-01	-3.1800000E-02
0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	-2.6600000E-01
